21.09.2018,6.35
24.09.2018,6.76
25.09.2018,6.63
26.09.2018,6.63
27.09.2018,6.94
28.09.2018,6.92
01.10.2018,6.70
02.10.2018,6.50
03.10.2018,6.38
04.10.2018,5.87
05.10.2018,5.99
08.10.2018,6.41
09.10.2018,6.43
10.10.2018,6.31
11.10.2018,6.43
12.10.2018,6.61
15.10.2018,7.05
16.10.2018,7.02
17.10.2018,7.34
18.10.2018,7.19
19.10.2018,7.15
22.10.2018,7.08
23.10.2018,6.89
24.10.2018,6.81
25.10.2018,6.76
26.10.2018,6.39
30.10.2018,6.60
